employee,total_liked,total_disliked,total_comments,avg_comment_len,likes_received,dislikes_received,companyAlias,numVotes,stillExists,days_since_last_activity,avg_vote,likeability,dislikeability,social_index,num_emp,com_total_comments,com_avg_comment_len,com_total_likes,com_total_dislikes,com_total_votes,com_avg_vote,relative_happiness
35_226,67,13,8.0,42.0,52.0,6.0,35,12,1,3,3.0,0.9,0.1,24.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_228,53,12,4.0,93.0,44.0,18.0,35,6,1,6,3.0,0.71,0.29,17.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_229,58,7,2.0,161.0,8.0,4.0,35,16,1,0,2.0,0.67,0.33,21.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_231,53,8,2.0,70.0,12.0,0.0,35,20,1,0,2.0,1.0,0.0,22.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_232,104,22,8.0,144.0,48.0,32.0,35,22,1,0,1.0,0.6,0.4,38.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,0.5
35_233,52,41,8.0,98.0,52.0,18.0,35,13,1,10,3.0,0.74,0.26,27.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_234,15,11,4.0,60.0,4.0,0.0,35,14,1,3,3.0,1.0,0.0,13.399999999999999,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_236,79,60,12.0,85.0,190.0,12.0,35,22,1,1,3.0,0.94,0.06,42.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_237,26,5,8.0,166.0,144.0,0.0,35,18,1,0,3.0,1.0,0.0,17.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_246,85,31,12.0,66.0,96.0,30.0,35,17,1,3,3.0,0.76,0.24,35.300000000000004,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_259,75,6,6.0,112.0,96.0,4.0,35,19,1,0,2.0,0.96,0.04,27.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_26,51,56,2.0,81.0,40.0,2.0,35,20,1,0,2.0,0.95,0.05,32.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_260,16,3,0.0,0.0,0.0,0.0,35,7,1,8,3.0,0.0,0.0,7.300000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_262,98,16,15.0,231.0,305.0,6.0,35,17,1,3,3.0,0.98,0.02,35.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_265,1,0,0.0,0.0,0.0,0.0,35,3,1,14,3.0,0.0,0.0,1.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_266,18,1,1.0,224.0,15.0,24.0,35,3,1,19,2.0,0.38,0.62,5.6000000000000005,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_267,6,0,0.0,0.0,0.0,0.0,35,2,1,25,2.0,0.0,0.0,2.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_268,19,4,12.0,86.0,64.0,2.0,35,12,1,1,3.0,0.97,0.03,14.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_269,60,19,8.0,226.0,188.0,8.0,35,16,1,0,2.0,0.96,0.04,26.200000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_27,6,0,0.0,0.0,0.0,0.0,35,6,1,3,3.0,0.0,0.0,4.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_273,41,4,6.0,51.0,26.0,6.0,35,15,1,0,3.0,0.81,0.19,18.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_274,5,0,2.0,41.0,34.0,0.0,35,5,1,0,3.0,1.0,0.0,4.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_276,18,10,14.0,60.0,208.0,60.0,35,16,1,0,3.0,0.78,0.22,17.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_278,275,122,26.0,155.0,704.0,38.0,35,24,1,0,2.0,0.95,0.05,99.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_279,5,0,2.0,143.0,62.0,4.0,35,11,1,3,3.0,0.94,0.06,7.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_280,12,2,0.0,0.0,0.0,0.0,35,13,1,5,3.0,0.0,0.0,9.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_286,7,1,0.0,0.0,0.0,0.0,35,5,1,19,2.0,0.0,0.0,4.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_289,86,56,25.0,243.0,579.0,68.0,35,18,1,0,3.0,0.89,0.11,44.900000000000006,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_292,111,31,33.0,114.0,433.0,20.0,35,19,1,0,2.0,0.96,0.04,47.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_294,1,2,2.0,19.0,0.0,8.0,35,6,1,3,3.0,0.0,1.0,4.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_298,38,3,6.0,43.0,26.0,16.0,35,13,1,3,2.0,0.62,0.38,16.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_299,163,34,7.0,49.0,87.0,4.0,35,20,1,0,3.0,0.96,0.04,51.50000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_3,3,1,2.0,57.0,8.0,0.0,35,14,1,3,3.0,1.0,0.0,8.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_30,186,67,38.0,174.0,426.0,168.0,35,18,1,1,3.0,0.72,0.28,71.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_302,14,4,2.0,11.0,2.0,0.0,35,12,1,3,2.0,1.0,0.0,10.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_305,4,1,0.0,0.0,0.0,0.0,35,6,1,4,3.0,0.0,0.0,4.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_31,87,32,26.0,119.0,496.0,78.0,35,18,1,3,2.0,0.86,0.14,40.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_32,32,18,20.0,137.0,196.0,140.0,35,19,1,0,2.0,0.58,0.42,25.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_321,7,1,7.0,83.0,7.0,40.0,35,4,1,19,3.0,0.15,0.85,5.699999999999999,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_324,68,8,11.0,86.0,107.0,13.0,35,27,1,0,3.0,0.89,0.11,32.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_325,27,6,12.0,28.0,14.0,12.0,35,6,1,11,3.0,0.54,0.46,13.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_336,23,1,3.0,24.0,42.0,6.0,35,5,1,0,3.0,0.88,0.12,8.200000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_337,31,9,8.0,34.0,22.0,14.0,35,14,1,3,2.0,0.61,0.39,17.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_342,46,13,34.0,92.0,448.0,58.0,35,19,1,0,3.0,0.89,0.11,31.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_344,2,2,4.0,44.0,88.0,0.0,35,10,1,3,3.0,1.0,0.0,7.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_349,21,4,22.0,64.0,114.0,46.0,35,11,1,6,2.0,0.71,0.29,17.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_352,55,11,0.0,0.0,0.0,0.0,35,12,1,3,3.0,0.0,0.0,19.200000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_353,1,0,6.0,39.0,16.0,78.0,35,5,1,11,2.0,0.17,0.83,4.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_354,1,1,0.0,0.0,0.0,0.0,35,4,1,13,3.0,0.0,0.0,2.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_358,99,20,30.0,147.0,368.0,220.0,35,18,1,1,2.0,0.63,0.37,41.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_36,63,16,14.0,90.0,98.0,30.0,35,12,1,3,2.0,0.77,0.23,26.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_360,11,1,2.0,17.0,0.0,4.0,35,14,1,3,3.0,0.0,1.0,10.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_361,87,8,19.0,124.0,312.0,48.0,35,11,1,3,3.0,0.87,0.13,30.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_368,15,7,4.0,56.0,50.0,0.0,35,18,1,3,3.0,1.0,0.0,14.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_38,21,6,14.0,118.0,86.0,0.0,35,12,1,3,3.0,1.0,0.0,15.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_382,16,2,2.0,54.0,36.0,2.0,35,8,1,0,4.0,0.95,0.05,8.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_384,1,1,2.0,48.0,14.0,14.0,35,5,1,0,3.0,0.5,0.5,3.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_388,18,24,2.0,11.0,0.0,2.0,35,7,1,13,3.0,0.0,1.0,12.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_390,122,43,25.0,117.0,243.0,72.0,35,23,1,0,3.0,0.77,0.23,52.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_391,4,7,6.0,114.0,86.0,32.0,35,4,1,10,3.0,0.73,0.27,6.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_4,15,1,2.0,138.0,26.0,0.0,35,5,1,20,3.0,1.0,0.0,6.300000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_428,2,0,0.0,0.0,0.0,0.0,35,9,1,4,3.0,0.0,0.0,4.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_430,26,28,16.0,149.0,170.0,54.0,35,17,1,3,4.0,0.76,0.24,24.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_435,8,0,9.0,31.0,28.0,2.0,35,11,1,0,3.0,0.93,0.07,9.799999999999999,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_439,3,0,0.0,0.0,0.0,0.0,35,9,1,3,3.0,0.0,0.0,5.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_44,41,8,4.0,50.0,54.0,0.0,35,17,1,0,3.0,1.0,0.0,19.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_442,79,3,10.0,90.0,62.0,6.0,35,15,1,0,3.0,0.91,0.09,26.900000000000002,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_443,21,1,6.0,28.0,10.0,6.0,35,15,1,0,3.0,0.62,0.38,13.700000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_449,42,5,2.0,47.0,10.0,12.0,35,24,1,0,3.0,0.45,0.55,22.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_45,40,4,2.0,37.0,14.0,0.0,35,14,1,2,3.0,1.0,0.0,16.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_456,80,25,22.0,62.0,220.0,48.0,35,14,1,0,3.0,0.82,0.18,34.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_457,12,8,4.0,33.0,30.0,14.0,35,17,1,0,4.0,0.68,0.32,13.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_464,7,0,10.0,63.0,124.0,8.0,35,6,1,0,3.0,0.94,0.06,7.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_465,68,11,6.0,335.0,52.0,0.0,35,19,1,0,3.0,1.0,0.0,27.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_469,36,3,6.0,29.0,44.0,4.0,35,18,1,0,4.0,0.92,0.08,18.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_47,198,46,18.0,322.0,190.0,48.0,35,17,1,3,3.0,0.8,0.2,62.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_470,1,0,1.0,31.0,46.0,1.0,35,1,1,26,2.0,0.98,0.02,1.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_474,1,1,2.0,113.0,14.0,0.0,35,9,1,3,3.0,1.0,0.0,5.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_475,251,107,34.0,405.0,640.0,102.0,35,17,1,3,3.0,0.86,0.14,90.30000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_478,68,11,20.0,93.0,262.0,84.0,35,19,1,0,3.0,0.76,0.24,31.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_480,7,1,2.0,79.0,34.0,0.0,35,12,1,4,3.0,1.0,0.0,8.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_481,21,5,0.0,0.0,0.0,0.0,35,11,1,3,3.0,0.0,0.0,10.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_484,102,11,8.0,375.0,198.0,12.0,35,12,1,0,3.0,0.94,0.06,31.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_485,14,3,1.0,41.0,6.0,0.0,35,14,1,6,3.0,1.0,0.0,10.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_486,18,7,16.0,36.0,84.0,18.0,35,17,1,3,4.0,0.82,0.18,18.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_487,29,10,0.0,0.0,0.0,0.0,35,18,1,0,3.0,0.0,0.0,16.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_488,13,2,2.0,30.0,8.0,0.0,35,12,1,0,3.0,1.0,0.0,9.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_490,52,17,22.0,84.0,368.0,80.0,35,13,1,0,3.0,0.82,0.18,26.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_495,19,0,8.0,30.0,82.0,52.0,35,9,1,3,3.0,0.61,0.39,10.700000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_496,73,9,11.0,87.0,220.0,9.0,35,22,1,0,2.0,0.96,0.04,30.700000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_498,31,5,2.0,18.0,22.0,6.0,35,15,1,5,2.0,0.79,0.21,15.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_5,45,5,20.0,149.0,114.0,48.0,35,18,1,2,2.0,0.7,0.3,25.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_501,9,0,14.0,66.0,24.0,26.0,35,9,1,11,3.0,0.48,0.52,10.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_504,33,1,8.0,21.0,18.0,6.0,35,18,1,3,3.0,0.75,0.25,18.200000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_505,31,4,8.0,175.0,94.0,38.0,35,18,1,0,3.0,0.71,0.29,18.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_508,5,2,0.0,0.0,0.0,0.0,35,17,1,3,3.0,0.0,0.0,9.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_513,17,7,2.0,17.0,6.0,2.0,35,16,1,0,3.0,0.75,0.25,13.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_515,31,3,0.0,0.0,0.0,0.0,35,16,1,0,3.0,0.0,0.0,14.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_517,15,0,0.0,0.0,0.0,0.0,35,19,1,0,3.0,0.0,0.0,12.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_518,11,2,14.0,30.0,54.0,24.0,35,16,1,0,3.0,0.69,0.31,14.799999999999999,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_522,4,0,13.0,50.0,32.0,34.0,35,14,1,3,3.0,0.48,0.52,11.700000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_524,26,1,2.0,49.0,64.0,2.0,35,22,1,0,3.0,0.97,0.03,17.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_526,2,0,7.0,44.0,12.0,0.0,35,11,1,0,3.0,1.0,0.0,8.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_528,103,84,10.0,318.0,108.0,42.0,35,27,1,0,3.0,0.72,0.28,53.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_530,43,10,10.0,60.0,142.0,18.0,35,12,1,5,3.0,0.89,0.11,19.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_531,45,7,6.0,48.0,36.0,28.0,35,14,1,3,3.0,0.56,0.44,19.200000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_54,51,9,22.0,55.0,122.0,32.0,35,12,1,0,3.0,0.79,0.21,24.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_545,33,4,14.0,46.0,36.0,44.0,35,15,1,0,3.0,0.45,0.55,19.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_551,41,11,26.0,67.0,180.0,30.0,35,19,1,0,3.0,0.86,0.14,27.700000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_554,194,122,2.0,159.0,4.0,6.0,35,24,1,0,3.0,0.4,0.6,75.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_555,3,1,2.0,15.0,16.0,28.0,35,6,1,10,3.0,0.36,0.64,4.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_557,66,10,25.0,51.0,120.0,27.0,35,16,1,0,3.0,0.82,0.18,30.700000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_558,4,0,2.0,174.0,40.0,14.0,35,2,1,6,2.0,0.74,0.26,2.4000000000000004,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_560,10,2,8.0,101.0,34.0,24.0,35,11,1,0,3.0,0.59,0.41,10.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_566,62,17,14.0,143.0,84.0,22.0,35,14,1,3,3.0,0.79,0.21,27.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_567,117,24,22.0,43.0,150.0,40.0,35,16,1,0,2.0,0.79,0.21,42.800000000000004,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_568,6,0,2.0,183.0,38.0,2.0,35,4,1,3,2.0,0.95,0.05,3.8000000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_569,20,3,0.0,0.0,0.0,0.0,35,18,1,0,4.0,0.0,0.0,13.600000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_57,8,0,4.0,60.0,50.0,6.0,35,3,1,5,4.0,0.89,0.11,4.300000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_570,61,26,14.0,104.0,134.0,34.0,35,19,1,1,3.0,0.8,0.2,31.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_571,5,0,2.0,32.0,8.0,6.0,35,2,1,4,2.0,0.57,0.43,2.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_573,23,22,16.0,233.0,238.0,176.0,35,17,1,0,2.0,0.57,0.43,22.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_574,17,8,8.0,28.0,14.0,8.0,35,20,1,0,4.0,0.64,0.36,17.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_575,59,26,6.0,55.0,64.0,26.0,35,13,1,3,3.0,0.71,0.29,25.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_576,4,0,0.0,0.0,0.0,0.0,35,1,1,25,3.0,0.0,0.0,1.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_577,149,39,10.0,99.0,78.0,18.0,35,24,1,0,2.0,0.81,0.19,52.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_578,210,17,2.0,36.0,28.0,10.0,35,17,1,0,3.0,0.74,0.26,54.50000000000001,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_579,158,71,34.0,124.0,508.0,230.0,35,20,1,0,3.0,0.69,0.31,66.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_580,57,8,16.0,66.0,150.0,20.0,35,19,1,0,3.0,0.88,0.12,27.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_582,12,3,0.0,0.0,0.0,0.0,35,14,1,6,3.0,0.0,0.0,10.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_583,19,10,2.0,54.0,4.0,2.0,35,8,1,3,3.0,0.67,0.33,10.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_585,49,15,4.0,10.0,6.0,14.0,35,19,1,3,3.0,0.3,0.7,23.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_591,9,1,4.0,32.0,10.0,6.0,35,14,1,0,4.0,0.62,0.38,10.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_592,7,1,14.0,67.0,134.0,14.0,35,9,1,4,2.0,0.91,0.09,10.299999999999999,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_594,22,3,4.0,42.0,76.0,4.0,35,7,1,1,3.0,0.95,0.05,9.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_596,12,4,0.0,0.0,0.0,0.0,35,11,1,9,3.0,0.0,0.0,8.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_597,3,0,0.0,0.0,0.0,0.0,35,4,1,4,3.0,0.0,0.0,2.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_600,61,7,2.0,114.0,40.0,2.0,35,9,1,3,3.0,0.95,0.05,18.700000000000003,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_612,125,28,14.0,73.0,252.0,64.0,35,14,1,0,3.0,0.8,0.2,41.8,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_618,2,0,0.0,0.0,0.0,0.0,35,7,1,1,3.0,0.0,0.0,3.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_626,3,0,0.0,0.0,0.0,0.0,35,4,1,6,3.0,0.0,0.0,2.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_628,62,0,0.0,0.0,0.0,0.0,35,7,1,3,3.0,0.0,0.0,15.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_63,2,0,2.0,23.0,2.0,54.0,35,2,1,18,2.0,0.04,0.96,2.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_64,11,2,16.0,53.0,34.0,32.0,35,10,1,0,3.0,0.52,0.48,12.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_652,10,1,0.0,0.0,0.0,0.0,35,4,1,3,3.0,0.0,0.0,4.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_654,4,2,0.0,0.0,0.0,0.0,35,5,1,3,3.0,0.0,0.0,3.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_666,2,0,0.0,0.0,0.0,0.0,35,2,1,3,4.0,0.0,0.0,1.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_68,2,1,0.0,0.0,0.0,0.0,35,5,1,19,3.0,0.0,0.0,3.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_680,1,0,0.0,0.0,0.0,0.0,35,3,1,10,2.0,0.0,0.0,1.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_69,13,3,4.0,98.0,36.0,18.0,35,10,1,6,3.0,0.67,0.33,9.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_70,2,2,0.0,0.0,0.0,0.0,35,11,1,0,3.0,0.0,0.0,6.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_73,84,12,16.0,54.0,186.0,46.0,35,11,1,0,3.0,0.8,0.2,29.500000000000004,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_74,110,27,8.0,219.0,92.0,20.0,35,18,1,3,2.0,0.82,0.18,38.800000000000004,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_75,41,0,14.0,47.0,76.0,8.0,35,17,1,0,3.0,0.9,0.1,20.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_759,48,14,0.0,0.0,0.0,0.0,35,11,1,2,4.0,0.0,0.0,17.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_760,27,2,4.0,46.0,38.0,6.0,35,8,1,0,3.0,0.86,0.14,11.0,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_762,28,51,6.0,114.0,164.0,6.0,35,9,1,0,2.0,0.96,0.04,22.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_770,54,1,14.0,183.0,226.0,42.0,35,7,1,0,3.0,0.84,0.16,18.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_784,23,7,0.0,0.0,0.0,0.0,35,7,1,3,3.0,0.0,0.0,9.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_785,32,7,12.0,115.0,100.0,60.0,35,6,1,0,3.0,0.62,0.38,14.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_787,13,0,0.0,0.0,0.0,0.0,35,4,1,0,2.0,0.0,0.0,4.6,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_788,11,2,2.0,12.0,2.0,4.0,35,12,1,0,4.0,0.33,0.67,9.2,321,2220.0,66.53,22158.0,6422.0,3245,2.0,2.0
35_789,9,4,0.0,0.0,0.0,0.0,35,9,1,3,2.0,0.0,0.0,7.1,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_792,2,0,0.0,0.0,0.0,0.0,35,1,1,7,3.0,0.0,0.0,0.9,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_797,5,0,6.0,27.0,14.0,0.0,35,7,1,4,3.0,1.0,0.0,6.3,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_798,45,12,20.0,102.0,212.0,142.0,35,12,1,0,3.0,0.6,0.4,23.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_799,6,1,10.0,17.0,22.0,32.0,35,10,1,4,3.0,0.41,0.59,9.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_8,36,9,4.0,154.0,38.0,2.0,35,11,1,3,3.0,0.95,0.05,15.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_80,44,10,2.0,128.0,42.0,4.0,35,14,1,0,3.0,0.91,0.09,18.4,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.5
35_800,5,1,0.0,0.0,0.0,0.0,35,3,1,12,2.0,0.0,0.0,2.7,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
35_802,5,0,0.0,0.0,0.0,0.0,35,7,1,0,2.0,0.0,0.0,4.5,321,2220.0,66.53,22158.0,6422.0,3245,2.0,1.0
